crossing_step,n_pairs,mean_standard_minus_predictive_corr,ci95_low,ci95_high,fraction_standard_gt_predictive,mean_standard_grid_corr,mean_predictive_corr,mean_band_corr,step_output_dir
8,512,-0.017055231855238974,-0.023064659232273552,-0.010818562811413277,0.34765625,0.852989633569794,0.870044865425033,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 8/spatial_shift_allunits/matched_direction_step_sweep/crossing_step_008
10,512,-0.007140798783998504,-0.014640031159831566,0.0004371770106966007,0.408203125,0.8246733702644216,0.8318141690484201,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 8/spatial_shift_allunits/matched_direction_step_sweep/crossing_step_010
12,512,0.00417670575716679,-0.005215386085925528,0.013573150802935925,0.486328125,0.7729881476862552,0.7688114419290885,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 8/spatial_shift_allunits/matched_direction_step_sweep/crossing_step_012
14,512,0.014864096871632211,0.0023316720208961614,0.02770513284886549,0.548828125,0.6708629729378495,0.6559988760662174,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 8/spatial_shift_allunits/matched_direction_step_sweep/crossing_step_014
15,512,0.020361089271883626,0.00528987947578434,0.035407734871853475,0.560546875,0.5901610896197068,0.5698000003478232,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 8/spatial_shift_allunits/matched_direction_step_sweep/crossing_step_015
16,512,0.022977005581153523,0.007645311604612747,0.03853656753470654,0.564453125,0.5621756485530445,0.5391986429718909,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 8/spatial_shift_allunits/matched_direction_step_sweep/crossing_step_016
18,512,0.019166662288383464,0.006615542323204866,0.031910200924581376,0.546875,0.6490617487711314,0.629895086482748,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 8/spatial_shift_allunits/matched_direction_step_sweep/crossing_step_018
20,512,0.01492600158833211,0.0048939083446818575,0.0253368958487305,0.515625,0.7167204834031644,0.7017944818148323,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 8/spatial_shift_allunits/matched_direction_step_sweep/crossing_step_020
22,512,0.009314606471293663,0.000979136954517762,0.017964103093799966,0.474609375,0.7653176946232848,0.7560030881519912,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 8/spatial_shift_allunits/matched_direction_step_sweep/crossing_step_022
