pair_id,batch,pairing_mode,trajectory_source,crossing_step,timestep,bin_x,bin_y,position_distance_cm,movement_vector_distance,movement_angle_sep_deg,signal,n_units,correlation
0,0,same_bin,random_walk,16,16,10,36,4.201145648956299,0.0158427394926548,41.271698184740416,predictive,86,0.932071143144179
0,0,same_bin,random_walk,16,16,10,36,4.201145648956299,0.0158427394926548,41.271698184740416,standard_grid,90,0.8850838325872806
0,0,same_bin,random_walk,16,16,10,36,4.201145648956299,0.0158427394926548,41.271698184740416,retrospective,104,0.9544464251843018
0,0,same_bin,random_walk,16,16,10,36,4.201145648956299,0.0158427394926548,41.271698184740416,band,0,nan
0,0,same_bin,random_walk,16,16,10,36,4.201145648956299,0.0158427394926548,41.271698184740416,standard_grid_matched_count,86,0.880917838437822
0,0,same_bin,random_walk,16,16,10,36,4.201145648956299,0.0158427394926548,41.271698184740416,random_matched_count,86,0.9512222635877613
1,0,same_bin,random_walk,16,16,16,33,4.70443868637085,0.02055419608950615,25.3605719104291,predictive,86,0.9517049950377416
1,0,same_bin,random_walk,16,16,16,33,4.70443868637085,0.02055419608950615,25.3605719104291,standard_grid,90,0.9106107846021649
1,0,same_bin,random_walk,16,16,16,33,4.70443868637085,0.02055419608950615,25.3605719104291,retrospective,104,0.957038754703266
1,0,same_bin,random_walk,16,16,16,33,4.70443868637085,0.02055419608950615,25.3605719104291,band,0,nan
1,0,same_bin,random_walk,16,16,16,33,4.70443868637085,0.02055419608950615,25.3605719104291,standard_grid_matched_count,86,0.905641199114482
1,0,same_bin,random_walk,16,16,16,33,4.70443868637085,0.02055419608950615,25.3605719104291,random_matched_count,86,0.9517979815556215
2,1,same_bin,random_walk,16,16,29,37,1.126722812652588,0.08397524803876877,158.83775381146114,predictive,86,0.7740693804181896
2,1,same_bin,random_walk,16,16,29,37,1.126722812652588,0.08397524803876877,158.83775381146114,standard_grid,90,0.5908326035794843
2,1,same_bin,random_walk,16,16,29,37,1.126722812652588,0.08397524803876877,158.83775381146114,retrospective,104,0.8864695637674441
2,1,same_bin,random_walk,16,16,29,37,1.126722812652588,0.08397524803876877,158.83775381146114,band,0,nan
2,1,same_bin,random_walk,16,16,29,37,1.126722812652588,0.08397524803876877,158.83775381146114,standard_grid_matched_count,86,0.599652118835458
2,1,same_bin,random_walk,16,16,29,37,1.126722812652588,0.08397524803876877,158.83775381146114,random_matched_count,86,0.8356208655916119
3,2,same_bin,random_walk,16,16,9,24,1.6711186170578003,0.03626278042793274,179.85530113502952,predictive,86,0.8194363103672364
3,2,same_bin,random_walk,16,16,9,24,1.6711186170578003,0.03626278042793274,179.85530113502952,standard_grid,90,0.8729913761420943
3,2,same_bin,random_walk,16,16,9,24,1.6711186170578003,0.03626278042793274,179.85530113502952,retrospective,104,0.9206701873619564
3,2,same_bin,random_walk,16,16,9,24,1.6711186170578003,0.03626278042793274,179.85530113502952,band,0,nan
3,2,same_bin,random_walk,16,16,9,24,1.6711186170578003,0.03626278042793274,179.85530113502952,standard_grid_matched_count,86,0.8681502754597209
3,2,same_bin,random_walk,16,16,9,24,1.6711186170578003,0.03626278042793274,179.85530113502952,random_matched_count,86,0.9203506486949096
4,3,same_bin,random_walk,16,16,7,35,1.4199340343475342,0.03918716683983803,125.32368189536611,predictive,86,0.9210738923029653
4,3,same_bin,random_walk,16,16,7,35,1.4199340343475342,0.03918716683983803,125.32368189536611,standard_grid,90,0.9422674149698516
4,3,same_bin,random_walk,16,16,7,35,1.4199340343475342,0.03918716683983803,125.32368189536611,retrospective,104,0.9828801646284063
4,3,same_bin,random_walk,16,16,7,35,1.4199340343475342,0.03918716683983803,125.32368189536611,band,0,nan
4,3,same_bin,random_walk,16,16,7,35,1.4199340343475342,0.03918716683983803,125.32368189536611,standard_grid_matched_count,86,0.940391539077744
4,3,same_bin,random_walk,16,16,7,35,1.4199340343475342,0.03918716683983803,125.32368189536611,random_matched_count,86,0.9526102005994768
5,3,same_bin,random_walk,16,16,11,28,5.651785373687744,0.031276825815439224,137.96850884289694,predictive,86,0.9043367624319724
5,3,same_bin,random_walk,16,16,11,28,5.651785373687744,0.031276825815439224,137.96850884289694,standard_grid,90,0.7603563825845182
5,3,same_bin,random_walk,16,16,11,28,5.651785373687744,0.031276825815439224,137.96850884289694,retrospective,104,0.9704912565537124
5,3,same_bin,random_walk,16,16,11,28,5.651785373687744,0.031276825815439224,137.96850884289694,band,0,nan
5,3,same_bin,random_walk,16,16,11,28,5.651785373687744,0.031276825815439224,137.96850884289694,standard_grid_matched_count,86,0.7590281308792588
5,3,same_bin,random_walk,16,16,11,28,5.651785373687744,0.031276825815439224,137.96850884289694,random_matched_count,86,0.9098623898676024
6,3,same_bin,random_walk,16,16,12,29,4.250236511230469,0.0335400365293026,150.16657806949544,predictive,86,0.7529115538124888
