signal,n_pairs,mean_correlation,sem_correlation,ci95_low,ci95_high
band,0,nan,nan,nan,nan
predictive,512,0.6498505574305949,0.008679576266502767,0.6314754315879715,0.6687363160117464
random_matched_count,512,0.6960713292306612,0.0064535617028580496,0.6833606201775303,0.7089815987024637
retrospective,512,0.7350240208254135,0.006308127733943788,0.7228608571404684,0.7470165836022542
standard_grid,512,0.6477598582517574,0.00866643846985268,0.6307547937005027,0.6650621091152668
standard_grid_matched_count,512,0.6444193730841452,0.008833433797402845,0.6266741275453078,0.662129890698725
