signal,n_pairs,mean_correlation,sem_correlation,ci95_low,ci95_high
band,0,nan,nan,nan,nan
predictive,512,0.8344861592057684,0.0039004248789212843,0.8264100170213748,0.8418730353930927
random_matched_count,512,0.705243172530885,0.006085690558364433,0.6935839513776278,0.716484295732487
retrospective,512,0.7651626997732538,0.005408718368917992,0.7545779308629378,0.775601069353017
standard_grid,512,0.5977539079629447,0.010012238295687682,0.577832308653267,0.6177179566256152
standard_grid_matched_count,512,0.6014678382773373,0.009965130893799537,0.580580900866066,0.6211078788495505
