signal,n_pairs,mean_correlation,sem_correlation,ci95_low,ci95_high
band,0,nan,nan,nan,nan
predictive,17,0.9098247393544147,0.012891714736698753,0.8800187705002475,0.9295380913758234
random_matched_count,17,0.9472769425475673,0.007737927796005876,0.9321148207662119,0.9605239373806616
retrospective,17,0.9227732121502829,0.012565097317385424,0.8973410803290598,0.9434296983816279
standard_grid,17,0.9549281668549869,0.006668233167188916,0.9426358932087672,0.9669151977842539
standard_grid_matched_count,17,0.9547103177709414,0.007013049007914863,0.9398630597209475,0.966710780570984
