signal,n_pairs,mean_correlation,sem_correlation,ci95_low,ci95_high
band,0,nan,nan,nan,nan
predictive,17,0.8716396244247848,0.023734418527740258,0.8211268492644749,0.9068347970462185
random_matched_count,17,0.9476305382228132,0.00815621849461986,0.9300570707121358,0.9615569975238942
retrospective,17,0.9528502241756385,0.006656971693949722,0.9389746556799086,0.9643310295887954
standard_grid,17,0.9241603539987805,0.014168996852543195,0.8939825043597491,0.9480037731498048
standard_grid_matched_count,17,0.9211438741362533,0.01413461353476997,0.8933392113336828,0.9448262514009139
