signal,n_pairs,mean_correlation,sem_correlation,ci95_low,ci95_high
band,0,nan,nan,nan,nan
predictive,512,0.6072373144319112,0.008683053447331099,0.5907178488332718,0.6237728333251643
random_matched_count,512,0.6728124881891473,0.006811072356362179,0.6593112284958803,0.6851257873753295
retrospective,512,0.591720300558845,0.009740924968443986,0.5725150983217066,0.6100060651047082
standard_grid,512,0.7858101860109412,0.004915815514084776,0.7760474794473946,0.7954668074849018
standard_grid_matched_count,512,0.663390890776207,0.008036580668292556,0.646597341778403,0.6785593130550754
