signal,n_pairs,mean_correlation,sem_correlation,ci95_low,ci95_high
band,0,nan,nan,nan,nan
predictive,17,0.8938841733608696,0.014823093297429927,0.8651945388212772,0.9217452820321002
random_matched_count,17,0.9357491394266992,0.007377373434529716,0.9213109993942445,0.9494072839253155
retrospective,17,0.9033666654454511,0.013493517797456892,0.8764547769212458,0.9245234398324282
standard_grid,17,0.9400632428505611,0.008837574367458807,0.9229976061068856,0.9577530829230315
standard_grid_matched_count,17,0.9260630071561204,0.012335584985352489,0.9000601471174299,0.9483098310561261
