bin,movement_distance_low,movement_distance_high,movement_distance_mid,n_pairs,median_standard_grid_corr,q25_standard_grid_corr,q75_standard_grid_corr,median_predictive_corr,q25_predictive_corr,q75_predictive_corr,median_standard_minus_predictive_corr
0,0.0158427394926548,0.01643650308251381,0.016139621287584303,1,0.9361488416230719,0.9361488416230719,0.9361488416230719,0.8351518343224503,0.8351518343224503,0.8351518343224503,0.10099700730062156
1,0.01643650308251381,0.01698295585811138,0.016709729470312594,1,0.9901323585771833,0.9901323585771833,0.9901323585771833,0.9785570371106831,0.9785570371106831,0.9785570371106831,0.011575321466500199
2,0.01698295585811138,0.01847742535173893,0.017730190604925155,1,0.9234290384233165,0.9234290384233165,0.9234290384233165,0.9438062215624204,0.9438062215624204,0.9438062215624204,-0.02037718313910397
3,0.01847742535173893,0.020367733389139175,0.01942257937043905,1,0.8978598274374097,0.8978598274374097,0.8978598274374097,0.9451415317891486,0.9451415317891486,0.9451415317891486,-0.04728170435173895
5,0.02055419608950615,0.021730484813451766,0.021142340451478957,1,0.9401167429145716,0.9401167429145716,0.9401167429145716,0.9500112989483377,0.9500112989483377,0.9500112989483377,-0.0098945560337661
6,0.021730484813451766,0.022678568959236145,0.022204526886343955,1,0.9597111418675255,0.9597111418675255,0.9597111418675255,0.9633577260093599,0.9633577260093599,0.9633577260093599,-0.003646584141834386
7,0.022678568959236145,0.02424425855278969,0.02346141375601292,1,0.9644625266485383,0.9644625266485383,0.9644625266485383,0.9205251586449585,0.9205251586449585,0.9205251586449585,0.043937368003579724
8,0.02424425855278969,0.026208655908703804,0.02522645723074675,1,0.9765255750037927,0.9765255750037927,0.9765255750037927,0.9791170884687708,0.9791170884687708,0.9791170884687708,-0.0025915134649781013
10,0.027288155630230904,0.03047909177839756,0.028883623704314233,1,0.9571794941489292,0.9571794941489292,0.9571794941489292,0.8788049185080505,0.8788049185080505,0.8788049185080505,0.07837457564087869
11,0.03047909177839756,0.03138658180832863,0.030932836793363096,1,0.9170693805424236,0.9170693805424236,0.9170693805424236,0.879003904243271,0.879003904243271,0.879003904243271,0.03806547629915258
12,0.03138658180832863,0.03229186609387398,0.03183922395110131,1,0.9741917841492979,0.9741917841492979,0.9741917841492979,0.9398612907099527,0.9398612907099527,0.9398612907099527,0.03433049343934513
13,0.03229186609387398,0.033879005908966066,0.03308543600142003,1,0.9339439608057882,0.9339439608057882,0.9339439608057882,0.8461842531423444,0.8461842531423444,0.8461842531423444,0.08775970766344388
15,0.035234883427619934,0.03605720102787018,0.03564604222774506,1,0.9847228622507649,0.9847228622507649,0.9847228622507649,0.8204304293774972,0.8204304293774972,0.8204304293774972,0.16429243287326767
16,0.03605720102787018,0.038017412275075914,0.03703730665147305,1,0.910440399818198,0.910440399818198,0.910440399818198,0.82803317266672,0.82803317266672,0.82803317266672,0.08240722715147797
17,0.038017412275075914,0.04144677445292473,0.039732093364000326,1,0.931579855368319,0.931579855368319,0.931579855368319,0.8452213093028498,0.8452213093028498,0.8452213093028498,0.08635854606546922
18,0.04144677445292473,0.05266399830579755,0.047055386379361144,1,0.9403746186853588,0.9403746186853588,0.9403746186853588,0.8392008428116561,0.8392008428116561,0.8392008428116561,0.10117377587370269
19,0.05266399830579755,0.08397524803876877,0.06831962317228316,1,0.84318672019505,0.84318672019505,0.84318672019505,0.8036229295163113,0.8036229295163113,0.8036229295163113,0.03956379067873872
