signal,n_pairs,mean_correlation,sem_correlation,ci95_low,ci95_high
band,0,nan,nan,nan,nan
predictive,17,0.8895038256694608,0.021545976852803305,0.8424421759901928,0.9235035228257047
random_matched_count,17,0.9342359130731215,0.011913801121484997,0.9089426076242323,0.9540898435806904
retrospective,17,0.9421362149115547,0.011496255674651434,0.917586704905597,0.9592996753792308
standard_grid,17,0.9131261237403523,0.02407568118479709,0.8594355916972963,0.9483593501005855
standard_grid_matched_count,17,0.9110953869967737,0.024540977437291882,0.8578821475643857,0.9467174873385422
