bin,movement_distance_low,movement_distance_high,movement_distance_mid,n_pairs,median_standard_grid_corr,q25_standard_grid_corr,q75_standard_grid_corr,median_predictive_corr,q25_predictive_corr,q75_predictive_corr,median_standard_minus_predictive_corr
0,0.0158427394926548,0.01643650308251381,0.016139621287584303,1,0.9523545862165623,0.9523545862165623,0.9523545862165623,0.9326418743656798,0.9326418743656798,0.9326418743656798,0.019712711850882525
1,0.01643650308251381,0.01698295585811138,0.016709729470312594,1,0.9790188359201825,0.9790188359201825,0.9790188359201825,0.9560367678946277,0.9560367678946277,0.9560367678946277,0.022982068025554803
2,0.01698295585811138,0.01847742535173893,0.017730190604925155,1,0.9786923612727476,0.9786923612727476,0.9786923612727476,0.946249083923174,0.946249083923174,0.946249083923174,0.03244327734957364
3,0.01847742535173893,0.020367733389139175,0.01942257937043905,1,0.9259736268072464,0.9259736268072464,0.9259736268072464,0.9690193591674384,0.9690193591674384,0.9690193591674384,-0.043045732360192046
5,0.02055419608950615,0.021730484813451766,0.021142340451478957,1,0.861151491510774,0.861151491510774,0.861151491510774,0.9046054948734599,0.9046054948734599,0.9046054948734599,-0.0434540033626859
6,0.021730484813451766,0.022678568959236145,0.022204526886343955,1,0.9578474969516608,0.9578474969516608,0.9578474969516608,0.9588231359226318,0.9588231359226318,0.9588231359226318,-0.0009756389709709712
7,0.022678568959236145,0.02424425855278969,0.02346141375601292,1,0.9636611151932758,0.9636611151932758,0.9636611151932758,0.954156249723342,0.954156249723342,0.954156249723342,0.009504865469933788
8,0.02424425855278969,0.026208655908703804,0.02522645723074675,1,0.7481442036745235,0.7481442036745235,0.7481442036745235,0.797523787653334,0.797523787653334,0.797523787653334,-0.04937958397881048
10,0.027288155630230904,0.03047909177839756,0.028883623704314233,1,0.9086019769941753,0.9086019769941753,0.9086019769941753,0.777710794660977,0.777710794660977,0.777710794660977,0.1308911823331983
11,0.03047909177839756,0.03138658180832863,0.030932836793363096,1,0.9140230062689942,0.9140230062689942,0.9140230062689942,0.911593543297714,0.911593543297714,0.911593543297714,0.0024294629712802163
12,0.03138658180832863,0.03229186609387398,0.03183922395110131,1,0.9773219232607091,0.9773219232607091,0.9773219232607091,0.954932016632738,0.954932016632738,0.954932016632738,0.022389906627971135
13,0.03229186609387398,0.033879005908966066,0.03308543600142003,1,0.9033179285645624,0.9033179285645624,0.9033179285645624,0.8887302141905614,0.8887302141905614,0.8887302141905614,0.01458771437400097
15,0.035234883427619934,0.03605720102787018,0.03564604222774506,1,0.8366267068897357,0.8366267068897357,0.8366267068897357,0.8796795286289993,0.8796795286289993,0.8796795286289993,-0.043052821739263614
16,0.03605720102787018,0.038017412275075914,0.03703730665147305,1,0.8326012312640746,0.8326012312640746,0.8326012312640746,0.739810779128511,0.739810779128511,0.739810779128511,0.09279045213556358
17,0.038017412275075914,0.04144677445292473,0.039732093364000326,1,0.9178026344870867,0.9178026344870867,0.9178026344870867,0.9150314616616252,0.9150314616616252,0.9150314616616252,0.0027711728254614654
18,0.04144677445292473,0.05266399830579755,0.047055386379361144,1,0.9365145741184996,0.9365145741184996,0.9365145741184996,0.9462016624391211,0.9462016624391211,0.9462016624391211,-0.009687088320621484
19,0.05266399830579755,0.08397524803876877,0.06831962317228316,1,0.6826473526618331,0.6826473526618331,0.6826473526618331,0.7245622960481025,0.7245622960481025,0.7245622960481025,-0.04191494338626944
