signal,n_pairs,mean_correlation,sem_correlation,ci95_low,ci95_high
band,0,nan,nan,nan,nan
predictive,512,0.7612658435473395,0.005500587278955164,0.7501867716335134,0.7715847767130253
random_matched_count,512,0.8105992194273033,0.00391180702812,0.8029453596305277,0.8181984424259748
retrospective,512,0.7274678682397795,0.006980275093207808,0.7147879034828561,0.7410808793664075
standard_grid,512,0.8697461402430839,0.003143155171336277,0.8634850174019602,0.8757392068716464
standard_grid_matched_count,512,0.8773058726623293,0.0029587201131499007,0.871794819511157,0.8826919366643949
