signal,n_pairs,mean_correlation,sem_correlation,ci95_low,ci95_high
band,0,nan,nan,nan,nan
predictive,17,0.8734309549139375,0.019584679806878533,0.8368116966027022,0.9069569828494971
random_matched_count,17,0.947038175154541,0.007497952489881661,0.9317545844315709,0.9602891628788878
retrospective,17,0.9260038032052083,0.00983456553845733,0.9074059512229814,0.9444740571849679
standard_grid,17,0.9470650999553764,0.009634614226659021,0.9271492251599142,0.962555566987524
standard_grid_matched_count,17,0.9522552362112009,0.00928680587484495,0.9336211325198043,0.9675233746131989
