pair_id,batch,crossing_step,future_horizon,angle_sep_deg,future_position_sep_cm,signal,n_units,correlation
0,0,16,8,92.81216430664062,54.31838607788086,predictive,751,0.4553496754454854
0,0,16,8,92.81216430664062,54.31838607788086,standard_grid,765,0.33486725194990846
0,0,16,8,92.81216430664062,54.31838607788086,retrospective,794,0.5403715226492377
0,0,16,8,92.81216430664062,54.31838607788086,band,0,nan
0,0,16,8,92.81216430664062,54.31838607788086,standard_grid_matched_count,751,0.3355763159612699
0,0,16,8,92.81216430664062,54.31838607788086,random_matched_count,751,0.5274445195615131
1,0,16,8,40.67227554321289,26.064533233642578,predictive,751,0.8478210214486547
1,0,16,8,40.67227554321289,26.064533233642578,standard_grid,765,0.8339850452119898
1,0,16,8,40.67227554321289,26.064533233642578,retrospective,794,0.8399823799360019
1,0,16,8,40.67227554321289,26.064533233642578,band,0,nan
1,0,16,8,40.67227554321289,26.064533233642578,standard_grid_matched_count,751,0.8323331255181671
1,0,16,8,40.67227554321289,26.064533233642578,random_matched_count,751,0.8541155153014085
2,0,16,8,147.8331298828125,72.06444549560547,predictive,751,0.24686317291667517
2,0,16,8,147.8331298828125,72.06444549560547,standard_grid,765,0.36168833622843877
2,0,16,8,147.8331298828125,72.06444549560547,retrospective,794,0.23458454765753467
2,0,16,8,147.8331298828125,72.06444549560547,band,0,nan
2,0,16,8,147.8331298828125,72.06444549560547,standard_grid_matched_count,751,0.3620602750326398
2,0,16,8,147.8331298828125,72.06444549560547,random_matched_count,751,0.3781971850829195
3,0,16,8,98.56747436523438,56.846195220947266,predictive,751,0.7189180558883185
3,0,16,8,98.56747436523438,56.846195220947266,standard_grid,765,0.4652600294801565
3,0,16,8,98.56747436523438,56.846195220947266,retrospective,794,0.578334232825483
3,0,16,8,98.56747436523438,56.846195220947266,band,0,nan
3,0,16,8,98.56747436523438,56.846195220947266,standard_grid_matched_count,751,0.45852092731250266
3,0,16,8,98.56747436523438,56.846195220947266,random_matched_count,751,0.5855394313543755
4,0,16,8,30.769065856933594,19.897188186645508,predictive,751,0.9224734450016243
4,0,16,8,30.769065856933594,19.897188186645508,standard_grid,765,0.917926505062883
4,0,16,8,30.769065856933594,19.897188186645508,retrospective,794,0.9284581347652524
4,0,16,8,30.769065856933594,19.897188186645508,band,0,nan
4,0,16,8,30.769065856933594,19.897188186645508,standard_grid_matched_count,751,0.918235279025855
4,0,16,8,30.769065856933594,19.897188186645508,random_matched_count,751,0.9405628107894328
5,0,16,8,122.71790313720703,65.82299041748047,predictive,751,0.05343547507678629
5,0,16,8,122.71790313720703,65.82299041748047,standard_grid,765,0.3839725434920424
5,0,16,8,122.71790313720703,65.82299041748047,retrospective,794,0.1121427319635557
5,0,16,8,122.71790313720703,65.82299041748047,band,0,nan
5,0,16,8,122.71790313720703,65.82299041748047,standard_grid_matched_count,751,0.3840138987803918
5,0,16,8,122.71790313720703,65.82299041748047,random_matched_count,751,0.3296817082098986
6,0,16,8,147.3918914794922,71.98390197753906,predictive,751,0.07691801441315958
6,0,16,8,147.3918914794922,71.98390197753906,standard_grid,765,0.285506669858353
6,0,16,8,147.3918914794922,71.98390197753906,retrospective,794,0.32687085729015714
6,0,16,8,147.3918914794922,71.98390197753906,band,0,nan
6,0,16,8,147.3918914794922,71.98390197753906,standard_grid_matched_count,751,0.2850602798801407
6,0,16,8,147.3918914794922,71.98390197753906,random_matched_count,751,0.39586827707514
7,0,16,8,100.7844009399414,57.78199005126953,predictive,751,0.3926103999849338
7,0,16,8,100.7844009399414,57.78199005126953,standard_grid,765,0.453643069332341
7,0,16,8,100.7844009399414,57.78199005126953,retrospective,794,0.5716548274999956
7,0,16,8,100.7844009399414,57.78199005126953,band,0,nan
7,0,16,8,100.7844009399414,57.78199005126953,standard_grid_matched_count,751,0.453420276748275
7,0,16,8,100.7844009399414,57.78199005126953,random_matched_count,751,0.5883166807521396
8,0,16,8,68.3617935180664,42.13556671142578,predictive,751,0.752197884636159
8,0,16,8,68.3617935180664,42.13556671142578,standard_grid,765,0.5975937262318752
8,0,16,8,68.3617935180664,42.13556671142578,retrospective,794,0.7324690929816686
8,0,16,8,68.3617935180664,42.13556671142578,band,0,nan
8,0,16,8,68.3617935180664,42.13556671142578,standard_grid_matched_count,751,0.5953656183083462
8,0,16,8,68.3617935180664,42.13556671142578,random_matched_count,751,0.7379145566409844
9,0,16,8,52.50092697143555,33.17219543457031,predictive,751,0.8036424854902259
9,0,16,8,52.50092697143555,33.17219543457031,standard_grid,765,0.8758017482687166
9,0,16,8,52.50092697143555,33.17219543457031,retrospective,794,0.8431151191830774
9,0,16,8,52.50092697143555,33.17219543457031,band,0,nan
9,0,16,8,52.50092697143555,33.17219543457031,standard_grid_matched_count,751,0.8762223943972455
9,0,16,8,52.50092697143555,33.17219543457031,random_matched_count,751,0.8724696326195289
10,0,16,8,110.70319366455078,61.699222564697266,predictive,751,0.3065113712102295
10,0,16,8,110.70319366455078,61.699222564697266,standard_grid,765,0.4325262659255024
10,0,16,8,110.70319366455078,61.699222564697266,retrospective,794,0.47251927102902547
10,0,16,8,110.70319366455078,61.699222564697266,band,0,nan
10,0,16,8,110.70319366455078,61.699222564697266,standard_grid_matched_count,751,0.43470410286185857
10,0,16,8,110.70319366455078,61.699222564697266,random_matched_count,751,0.5159540888110976
11,0,16,8,53.41288757324219,33.70646286010742,predictive,751,0.6974568022043355
11,0,16,8,53.41288757324219,33.70646286010742,standard_grid,765,0.74074300196966
11,0,16,8,53.41288757324219,33.70646286010742,retrospective,794,0.7303194402988921
11,0,16,8,53.41288757324219,33.70646286010742,band,0,nan
11,0,16,8,53.41288757324219,33.70646286010742,standard_grid_matched_count,751,0.7419919037219864
11,0,16,8,53.41288757324219,33.70646286010742,random_matched_count,751,0.7407647019232311
12,0,16,8,99.32254791259766,57.167320251464844,predictive,751,0.20212025233841405
12,0,16,8,99.32254791259766,57.167320251464844,standard_grid,765,0.4969583262344509
12,0,16,8,99.32254791259766,57.167320251464844,retrospective,794,0.26982023353088525
12,0,16,8,99.32254791259766,57.167320251464844,band,0,nan
12,0,16,8,99.32254791259766,57.167320251464844,standard_grid_matched_count,751,0.49890165343974446
12,0,16,8,99.32254791259766,57.167320251464844,random_matched_count,751,0.42388630248807935
13,0,16,8,102.2686996459961,58.39646530151367,predictive,751,0.13675260621239804
13,0,16,8,102.2686996459961,58.39646530151367,standard_grid,765,0.485037098588938
13,0,16,8,102.2686996459961,58.39646530151367,retrospective,794,0.3402769398890488
13,0,16,8,102.2686996459961,58.39646530151367,band,0,nan
13,0,16,8,102.2686996459961,58.39646530151367,standard_grid_matched_count,751,0.48918011256767824
13,0,16,8,102.2686996459961,58.39646530151367,random_matched_count,751,0.494207703358241
14,0,16,8,145.4907684326172,71.62470245361328,predictive,751,0.27192158933436933
14,0,16,8,145.4907684326172,71.62470245361328,standard_grid,765,0.33553614912313473
14,0,16,8,145.4907684326172,71.62470245361328,retrospective,794,0.5009054509331842
14,0,16,8,145.4907684326172,71.62470245361328,band,0,nan
14,0,16,8,145.4907684326172,71.62470245361328,standard_grid_matched_count,751,0.33682699215452333
14,0,16,8,145.4907684326172,71.62470245361328,random_matched_count,751,0.5115342706375593
15,0,16,8,38.67183303833008,24.832950592041016,predictive,751,0.9286704056405121
15,0,16,8,38.67183303833008,24.832950592041016,standard_grid,765,0.9335220605881488
15,0,16,8,38.67183303833008,24.832950592041016,retrospective,794,0.9461716786985171
15,0,16,8,38.67183303833008,24.832950592041016,band,0,nan
15,0,16,8,38.67183303833008,24.832950592041016,standard_grid_matched_count,751,0.9343594753105302
15,0,16,8,38.67183303833008,24.832950592041016,random_matched_count,751,0.9472141312464476
16,0,16,8,89.99674224853516,53.031497955322266,predictive,751,0.2911584207085805
16,0,16,8,89.99674224853516,53.031497955322266,standard_grid,765,0.5073942462797892
16,0,16,8,89.99674224853516,53.031497955322266,retrospective,794,0.3941897462816195
16,0,16,8,89.99674224853516,53.031497955322266,band,0,nan
16,0,16,8,89.99674224853516,53.031497955322266,standard_grid_matched_count,751,0.5062611056397078
16,0,16,8,89.99674224853516,53.031497955322266,random_matched_count,751,0.5052464511097032
17,0,16,8,119.29169464111328,64.71887969970703,predictive,751,0.09813783761404593
17,0,16,8,119.29169464111328,64.71887969970703,standard_grid,765,0.3720548785449325
17,0,16,8,119.29169464111328,64.71887969970703,retrospective,794,0.11695971035498359
17,0,16,8,119.29169464111328,64.71887969970703,band,0,nan
17,0,16,8,119.29169464111328,64.71887969970703,standard_grid_matched_count,751,0.3743836912604695
17,0,16,8,119.29169464111328,64.71887969970703,random_matched_count,751,0.29774944752490634
18,0,16,8,51.267208099365234,32.44609832763672,predictive,751,0.8650238020622596
18,0,16,8,51.267208099365234,32.44609832763672,standard_grid,765,0.9287639397611253
18,0,16,8,51.267208099365234,32.44609832763672,retrospective,794,0.9002957526712391
18,0,16,8,51.267208099365234,32.44609832763672,band,0,nan
18,0,16,8,51.267208099365234,32.44609832763672,standard_grid_matched_count,751,0.9291351049571653
18,0,16,8,51.267208099365234,32.44609832763672,random_matched_count,751,0.9164548621914334
19,0,16,8,76.56800842285156,46.46699523925781,predictive,751,0.18850550769859573
19,0,16,8,76.56800842285156,46.46699523925781,standard_grid,765,0.5209250206465315
19,0,16,8,76.56800842285156,46.46699523925781,retrospective,794,0.33919134761798564
19,0,16,8,76.56800842285156,46.46699523925781,band,0,nan
19,0,16,8,76.56800842285156,46.46699523925781,standard_grid_matched_count,751,0.5202145906074834
19,0,16,8,76.56800842285156,46.46699523925781,random_matched_count,751,0.48739297057984776
20,0,16,8,37.54745864868164,24.137371063232422,predictive,751,0.8942088946017162
20,0,16,8,37.54745864868164,24.137371063232422,standard_grid,765,0.8830225568243419
20,0,16,8,37.54745864868164,24.137371063232422,retrospective,794,0.8868903595026789
20,0,16,8,37.54745864868164,24.137371063232422,band,0,nan
20,0,16,8,37.54745864868164,24.137371063232422,standard_grid_matched_count,751,0.8830026254808272
20,0,16,8,37.54745864868164,24.137371063232422,random_matched_count,751,0.9001150051006869
21,0,16,8,117.10570526123047,63.98413848876953,predictive,751,0.4789429979987814
21,0,16,8,117.10570526123047,63.98413848876953,standard_grid,765,0.3511093293786213
21,0,16,8,117.10570526123047,63.98413848876953,retrospective,794,0.5624390965768639
21,0,16,8,117.10570526123047,63.98413848876953,band,0,nan
21,0,16,8,117.10570526123047,63.98413848876953,standard_grid_matched_count,751,0.3519169825129923
21,0,16,8,117.10570526123047,63.98413848876953,random_matched_count,751,0.5434627657324734
22,0,16,8,40.53214645385742,25.978517532348633,predictive,751,0.9439275704656803
22,0,16,8,40.53214645385742,25.978517532348633,standard_grid,765,0.9529580309543587
22,0,16,8,40.53214645385742,25.978517532348633,retrospective,794,0.9271718142861254
22,0,16,8,40.53214645385742,25.978517532348633,band,0,nan
22,0,16,8,40.53214645385742,25.978517532348633,standard_grid_matched_count,751,0.9529835585523123
22,0,16,8,40.53214645385742,25.978517532348633,random_matched_count,751,0.939860823876695
23,0,16,8,77.41100311279297,46.89881896972656,predictive,751,0.35542700001380373
23,0,16,8,77.41100311279297,46.89881896972656,standard_grid,765,0.6166851167143141
23,0,16,8,77.41100311279297,46.89881896972656,retrospective,794,0.443091715920869
23,0,16,8,77.41100311279297,46.89881896972656,band,0,nan
23,0,16,8,77.41100311279297,46.89881896972656,standard_grid_matched_count,751,0.6152378095306715
23,0,16,8,77.41100311279297,46.89881896972656,random_matched_count,751,0.5702572152846204
24,0,16,8,134.8227081298828,69.24647521972656,predictive,751,0.11070115875478502
24,0,16,8,134.8227081298828,69.24647521972656,standard_grid,765,0.3284045479606222
24,0,16,8,134.8227081298828,69.24647521972656,retrospective,794,0.18054201065877185
24,0,16,8,134.8227081298828,69.24647521972656,band,0,nan
24,0,16,8,134.8227081298828,69.24647521972656,standard_grid_matched_count,751,0.32859870056029505
24,0,16,8,134.8227081298828,69.24647521972656,random_matched_count,751,0.3374882593977949
25,0,16,8,86.67604064941406,51.47258758544922,predictive,751,0.4746351320366224
25,0,16,8,86.67604064941406,51.47258758544922,standard_grid,765,0.48414721251521287
25,0,16,8,86.67604064941406,51.47258758544922,retrospective,794,0.6477901927576096
25,0,16,8,86.67604064941406,51.47258758544922,band,0,nan
25,0,16,8,86.67604064941406,51.47258758544922,standard_grid_matched_count,751,0.48280555351842086
25,0,16,8,86.67604064941406,51.47258758544922,random_matched_count,751,0.6387625138916
26,0,16,8,139.51463317871094,70.36766052246094,predictive,751,0.15112485775256956
26,0,16,8,139.51463317871094,70.36766052246094,standard_grid,765,0.3334582974345269
26,0,16,8,139.51463317871094,70.36766052246094,retrospective,794,0.3920162430583263
26,0,16,8,139.51463317871094,70.36766052246094,band,0,nan
26,0,16,8,139.51463317871094,70.36766052246094,standard_grid_matched_count,751,0.3341170504521852
26,0,16,8,139.51463317871094,70.36766052246094,random_matched_count,751,0.4634660076828265
27,0,16,8,121.9100570678711,65.56792449951172,predictive,751,0.41159631310806893
27,0,16,8,121.9100570678711,65.56792449951172,standard_grid,765,0.3462328962533013
27,0,16,8,121.9100570678711,65.56792449951172,retrospective,794,0.4184367159343863
27,0,16,8,121.9100570678711,65.56792449951172,band,0,nan
27,0,16,8,121.9100570678711,65.56792449951172,standard_grid_matched_count,751,0.34139915606056137
27,0,16,8,121.9100570678711,65.56792449951172,random_matched_count,751,0.49974042643613303
28,0,16,8,139.83888244628906,70.44081115722656,predictive,751,0.16784107737886142
28,0,16,8,139.83888244628906,70.44081115722656,standard_grid,765,0.3435082950304158
28,0,16,8,139.83888244628906,70.44081115722656,retrospective,794,0.2416381257428823
28,0,16,8,139.83888244628906,70.44081115722656,band,0,nan
28,0,16,8,139.83888244628906,70.44081115722656,standard_grid_matched_count,751,0.33910540723155086
28,0,16,8,139.83888244628906,70.44081115722656,random_matched_count,751,0.362370878532506
29,0,16,8,45.288360595703125,28.87553596496582,predictive,751,0.7389716569031913
29,0,16,8,45.288360595703125,28.87553596496582,standard_grid,765,0.7958712446830492
29,0,16,8,45.288360595703125,28.87553596496582,retrospective,794,0.8133708238874627
