pair_id,batch,crossing_step,future_horizon,angle_sep_deg,future_position_sep_cm,signal,n_units,correlation
0,0,16,8,92.81216430664062,54.31838607788086,predictive,615,0.5933994564847536
0,0,16,8,92.81216430664062,54.31838607788086,standard_grid,783,0.6030640146479088
0,0,16,8,92.81216430664062,54.31838607788086,retrospective,746,0.7611061819517155
0,0,16,8,92.81216430664062,54.31838607788086,band,0,nan
0,0,16,8,92.81216430664062,54.31838607788086,standard_grid_matched_count,615,0.6091107486163096
0,0,16,8,92.81216430664062,54.31838607788086,random_matched_count,615,0.7119629457888879
1,0,16,8,40.67227554321289,26.064533233642578,predictive,615,0.8128317638646645
1,0,16,8,40.67227554321289,26.064533233642578,standard_grid,783,0.898600331466511
1,0,16,8,40.67227554321289,26.064533233642578,retrospective,746,0.9407771647293057
1,0,16,8,40.67227554321289,26.064533233642578,band,0,nan
1,0,16,8,40.67227554321289,26.064533233642578,standard_grid_matched_count,615,0.8816125764159382
1,0,16,8,40.67227554321289,26.064533233642578,random_matched_count,615,0.9298027919688827
2,0,16,8,147.8331298828125,72.06444549560547,predictive,615,0.307732864917385
2,0,16,8,147.8331298828125,72.06444549560547,standard_grid,783,0.5031273999048699
2,0,16,8,147.8331298828125,72.06444549560547,retrospective,746,0.641908475863109
2,0,16,8,147.8331298828125,72.06444549560547,band,0,nan
2,0,16,8,147.8331298828125,72.06444549560547,standard_grid_matched_count,615,0.5378191410106983
2,0,16,8,147.8331298828125,72.06444549560547,random_matched_count,615,0.6024733097869406
3,0,16,8,98.56747436523438,56.846195220947266,predictive,615,0.581283762677252
3,0,16,8,98.56747436523438,56.846195220947266,standard_grid,783,0.6735821045320137
3,0,16,8,98.56747436523438,56.846195220947266,retrospective,746,0.8603114723838777
3,0,16,8,98.56747436523438,56.846195220947266,band,0,nan
3,0,16,8,98.56747436523438,56.846195220947266,standard_grid_matched_count,615,0.6733878461181774
3,0,16,8,98.56747436523438,56.846195220947266,random_matched_count,615,0.7920792361185784
4,0,16,8,30.769065856933594,19.897188186645508,predictive,615,0.9170470005502321
4,0,16,8,30.769065856933594,19.897188186645508,standard_grid,783,0.9373787662613511
4,0,16,8,30.769065856933594,19.897188186645508,retrospective,746,0.9603426620234903
4,0,16,8,30.769065856933594,19.897188186645508,band,0,nan
4,0,16,8,30.769065856933594,19.897188186645508,standard_grid_matched_count,615,0.9400944642760153
4,0,16,8,30.769065856933594,19.897188186645508,random_matched_count,615,0.9548658838850409
5,0,16,8,122.71790313720703,65.82299041748047,predictive,615,0.23874100505240708
5,0,16,8,122.71790313720703,65.82299041748047,standard_grid,783,0.41694558386710584
5,0,16,8,122.71790313720703,65.82299041748047,retrospective,746,0.6001027503484303
5,0,16,8,122.71790313720703,65.82299041748047,band,0,nan
5,0,16,8,122.71790313720703,65.82299041748047,standard_grid_matched_count,615,0.4229829543201605
5,0,16,8,122.71790313720703,65.82299041748047,random_matched_count,615,0.598770834412466
6,0,16,8,147.3918914794922,71.98390197753906,predictive,615,0.2345029815463781
6,0,16,8,147.3918914794922,71.98390197753906,standard_grid,783,0.31350727862850064
6,0,16,8,147.3918914794922,71.98390197753906,retrospective,746,0.4913446473190902
6,0,16,8,147.3918914794922,71.98390197753906,band,0,nan
6,0,16,8,147.3918914794922,71.98390197753906,standard_grid_matched_count,615,0.3298392151643723
6,0,16,8,147.3918914794922,71.98390197753906,random_matched_count,615,0.4829631163312011
7,0,16,8,100.7844009399414,57.78199005126953,predictive,615,0.4429076577753815
7,0,16,8,100.7844009399414,57.78199005126953,standard_grid,783,0.5120261926474495
7,0,16,8,100.7844009399414,57.78199005126953,retrospective,746,0.6605948527890527
7,0,16,8,100.7844009399414,57.78199005126953,band,0,nan
7,0,16,8,100.7844009399414,57.78199005126953,standard_grid_matched_count,615,0.468914958641642
7,0,16,8,100.7844009399414,57.78199005126953,random_matched_count,615,0.6383645317619547
8,0,16,8,68.3617935180664,42.13556671142578,predictive,615,0.7571256165397379
8,0,16,8,68.3617935180664,42.13556671142578,standard_grid,783,0.7900125462992357
8,0,16,8,68.3617935180664,42.13556671142578,retrospective,746,0.9003850261660085
8,0,16,8,68.3617935180664,42.13556671142578,band,0,nan
8,0,16,8,68.3617935180664,42.13556671142578,standard_grid_matched_count,615,0.7938682763289286
8,0,16,8,68.3617935180664,42.13556671142578,random_matched_count,615,0.8650071564685623
9,0,16,8,52.50092697143555,33.17219543457031,predictive,615,0.7579550665473316
9,0,16,8,52.50092697143555,33.17219543457031,standard_grid,783,0.8781682786403975
9,0,16,8,52.50092697143555,33.17219543457031,retrospective,746,0.9162858025137751
9,0,16,8,52.50092697143555,33.17219543457031,band,0,nan
9,0,16,8,52.50092697143555,33.17219543457031,standard_grid_matched_count,615,0.8602778833711495
9,0,16,8,52.50092697143555,33.17219543457031,random_matched_count,615,0.9156512945097013
10,0,16,8,110.70319366455078,61.699222564697266,predictive,615,0.5882190732005231
10,0,16,8,110.70319366455078,61.699222564697266,standard_grid,783,0.6746638831642866
10,0,16,8,110.70319366455078,61.699222564697266,retrospective,746,0.760574407911762
10,0,16,8,110.70319366455078,61.699222564697266,band,0,nan
10,0,16,8,110.70319366455078,61.699222564697266,standard_grid_matched_count,615,0.632245080744594
10,0,16,8,110.70319366455078,61.699222564697266,random_matched_count,615,0.7418152761123833
11,0,16,8,53.41288757324219,33.70646286010742,predictive,615,0.8111969439376987
11,0,16,8,53.41288757324219,33.70646286010742,standard_grid,783,0.8712766376975835
11,0,16,8,53.41288757324219,33.70646286010742,retrospective,746,0.9290649887427844
11,0,16,8,53.41288757324219,33.70646286010742,band,0,nan
11,0,16,8,53.41288757324219,33.70646286010742,standard_grid_matched_count,615,0.8770227438732165
11,0,16,8,53.41288757324219,33.70646286010742,random_matched_count,615,0.8982781299612107
12,0,16,8,99.32254791259766,57.167320251464844,predictive,615,0.4268296694500497
12,0,16,8,99.32254791259766,57.167320251464844,standard_grid,783,0.6428533728047983
12,0,16,8,99.32254791259766,57.167320251464844,retrospective,746,0.7125900132285276
12,0,16,8,99.32254791259766,57.167320251464844,band,0,nan
12,0,16,8,99.32254791259766,57.167320251464844,standard_grid_matched_count,615,0.6368470258890893
12,0,16,8,99.32254791259766,57.167320251464844,random_matched_count,615,0.7257416241299472
13,0,16,8,102.2686996459961,58.39646530151367,predictive,615,0.4156728113890577
13,0,16,8,102.2686996459961,58.39646530151367,standard_grid,783,0.5701501984846354
13,0,16,8,102.2686996459961,58.39646530151367,retrospective,746,0.5950391698358724
13,0,16,8,102.2686996459961,58.39646530151367,band,0,nan
13,0,16,8,102.2686996459961,58.39646530151367,standard_grid_matched_count,615,0.5825396541299199
13,0,16,8,102.2686996459961,58.39646530151367,random_matched_count,615,0.6241311274175358
14,0,16,8,145.4907684326172,71.62470245361328,predictive,615,0.4716136462825054
14,0,16,8,145.4907684326172,71.62470245361328,standard_grid,783,0.5508877991306435
14,0,16,8,145.4907684326172,71.62470245361328,retrospective,746,0.7097973272291265
14,0,16,8,145.4907684326172,71.62470245361328,band,0,nan
14,0,16,8,145.4907684326172,71.62470245361328,standard_grid_matched_count,615,0.5158754308968257
14,0,16,8,145.4907684326172,71.62470245361328,random_matched_count,615,0.660611615144618
15,0,16,8,38.67183303833008,24.832950592041016,predictive,615,0.9165285876787519
15,0,16,8,38.67183303833008,24.832950592041016,standard_grid,783,0.9200682512947647
15,0,16,8,38.67183303833008,24.832950592041016,retrospective,746,0.9465854704232011
15,0,16,8,38.67183303833008,24.832950592041016,band,0,nan
15,0,16,8,38.67183303833008,24.832950592041016,standard_grid_matched_count,615,0.9142309204808279
15,0,16,8,38.67183303833008,24.832950592041016,random_matched_count,615,0.9334028475836789
16,0,16,8,89.99674224853516,53.031497955322266,predictive,615,0.4763369446145082
16,0,16,8,89.99674224853516,53.031497955322266,standard_grid,783,0.7170395865744567
16,0,16,8,89.99674224853516,53.031497955322266,retrospective,746,0.7915916274692639
16,0,16,8,89.99674224853516,53.031497955322266,band,0,nan
16,0,16,8,89.99674224853516,53.031497955322266,standard_grid_matched_count,615,0.7089883541503844
16,0,16,8,89.99674224853516,53.031497955322266,random_matched_count,615,0.7829443771422576
17,0,16,8,119.29169464111328,64.71887969970703,predictive,615,0.25867126610695274
17,0,16,8,119.29169464111328,64.71887969970703,standard_grid,783,0.48736042683936176
17,0,16,8,119.29169464111328,64.71887969970703,retrospective,746,0.6214249311246385
17,0,16,8,119.29169464111328,64.71887969970703,band,0,nan
