pair_id,batch,crossing_step,future_horizon,angle_sep_deg,future_position_sep_cm,signal,n_units,correlation
0,0,22,8,92.81216430664062,39.504276275634766,predictive,659,0.8399393671121165
0,0,22,8,92.81216430664062,39.504276275634766,standard_grid,719,0.9107467811267405
0,0,22,8,92.81216430664062,39.504276275634766,retrospective,497,0.8319320977008049
0,0,22,8,92.81216430664062,39.504276275634766,band,0,nan
0,0,22,8,92.81216430664062,39.504276275634766,standard_grid_matched_count,659,0.9124032199962215
0,0,22,8,92.81216430664062,39.504276275634766,random_matched_count,659,0.8740812327196377
1,0,22,8,40.67227554321289,18.956026077270508,predictive,659,0.9667238715004499
1,0,22,8,40.67227554321289,18.956026077270508,standard_grid,719,0.9813513299155782
1,0,22,8,40.67227554321289,18.956026077270508,retrospective,497,0.9718510442502227
1,0,22,8,40.67227554321289,18.956026077270508,band,0,nan
1,0,22,8,40.67227554321289,18.956026077270508,standard_grid_matched_count,659,0.9823611228045233
1,0,22,8,40.67227554321289,18.956026077270508,random_matched_count,659,0.9766327720869986
2,0,22,8,147.8331298828125,52.41050720214844,predictive,659,0.5731385994878461
2,0,22,8,147.8331298828125,52.41050720214844,standard_grid,719,0.7644350838331712
2,0,22,8,147.8331298828125,52.41050720214844,retrospective,497,0.5488813638502794
2,0,22,8,147.8331298828125,52.41050720214844,band,0,nan
2,0,22,8,147.8331298828125,52.41050720214844,standard_grid_matched_count,659,0.7716355835399492
2,0,22,8,147.8331298828125,52.41050720214844,random_matched_count,659,0.7589075041504041
3,0,22,8,98.56747436523438,41.34268569946289,predictive,659,0.8833066282339037
3,0,22,8,98.56747436523438,41.34268569946289,standard_grid,719,0.9170337088516286
3,0,22,8,98.56747436523438,41.34268569946289,retrospective,497,0.9107186709263417
3,0,22,8,98.56747436523438,41.34268569946289,band,0,nan
3,0,22,8,98.56747436523438,41.34268569946289,standard_grid_matched_count,659,0.9189898137862266
3,0,22,8,98.56747436523438,41.34268569946289,random_matched_count,659,0.9020128670443661
4,0,22,8,30.769065856933594,14.470684051513672,predictive,659,0.9466332634285475
4,0,22,8,30.769065856933594,14.470684051513672,standard_grid,719,0.9755569595177219
4,0,22,8,30.769065856933594,14.470684051513672,retrospective,497,0.9483777259565486
4,0,22,8,30.769065856933594,14.470684051513672,band,0,nan
4,0,22,8,30.769065856933594,14.470684051513672,standard_grid_matched_count,659,0.9770077435489376
4,0,22,8,30.769065856933594,14.470684051513672,random_matched_count,659,0.9695750281341067
5,0,22,8,122.71790313720703,47.87126159667969,predictive,659,0.646172783594374
5,0,22,8,122.71790313720703,47.87126159667969,standard_grid,719,0.8238230216504696
5,0,22,8,122.71790313720703,47.87126159667969,retrospective,497,0.5939828730519661
5,0,22,8,122.71790313720703,47.87126159667969,band,0,nan
5,0,22,8,122.71790313720703,47.87126159667969,standard_grid_matched_count,659,0.8297359796776403
5,0,22,8,122.71790313720703,47.87126159667969,random_matched_count,659,0.7848813424625947
6,0,22,8,147.3918914794922,52.3519401550293,predictive,659,0.56995485946544
6,0,22,8,147.3918914794922,52.3519401550293,standard_grid,719,0.797676621180293
6,0,22,8,147.3918914794922,52.3519401550293,retrospective,497,0.49675250399560944
6,0,22,8,147.3918914794922,52.3519401550293,band,0,nan
6,0,22,8,147.3918914794922,52.3519401550293,standard_grid_matched_count,659,0.8049885462548152
6,0,22,8,147.3918914794922,52.3519401550293,random_matched_count,659,0.7414588370780815
7,0,22,8,100.7844009399414,42.02326583862305,predictive,659,0.794146853664296
7,0,22,8,100.7844009399414,42.02326583862305,standard_grid,719,0.8900491614698967
7,0,22,8,100.7844009399414,42.02326583862305,retrospective,497,0.7469878284120249
7,0,22,8,100.7844009399414,42.02326583862305,band,0,nan
7,0,22,8,100.7844009399414,42.02326583862305,standard_grid_matched_count,659,0.8952683864637393
7,0,22,8,100.7844009399414,42.02326583862305,random_matched_count,659,0.8314564866422337
8,0,22,8,68.3617935180664,30.644052505493164,predictive,659,0.8703154605849422
8,0,22,8,68.3617935180664,30.644052505493164,standard_grid,719,0.9211289208993619
8,0,22,8,68.3617935180664,30.644052505493164,retrospective,497,0.894556045708286
8,0,22,8,68.3617935180664,30.644052505493164,band,0,nan
8,0,22,8,68.3617935180664,30.644052505493164,standard_grid_matched_count,659,0.9242053249205211
8,0,22,8,68.3617935180664,30.644052505493164,random_matched_count,659,0.9180264288198131
9,0,22,8,52.50092697143555,24.125232696533203,predictive,659,0.8905371964821065
9,0,22,8,52.50092697143555,24.125232696533203,standard_grid,719,0.9401600839356022
9,0,22,8,52.50092697143555,24.125232696533203,retrospective,497,0.889412967568456
9,0,22,8,52.50092697143555,24.125232696533203,band,0,nan
9,0,22,8,52.50092697143555,24.125232696533203,standard_grid_matched_count,659,0.9454482660750412
9,0,22,8,52.50092697143555,24.125232696533203,random_matched_count,659,0.9242305375155562
10,0,22,8,110.70319366455078,44.872169494628906,predictive,659,0.7820920146740061
10,0,22,8,110.70319366455078,44.872169494628906,standard_grid,719,0.8950846642599674
10,0,22,8,110.70319366455078,44.872169494628906,retrospective,497,0.779608707439903
10,0,22,8,110.70319366455078,44.872169494628906,band,0,nan
10,0,22,8,110.70319366455078,44.872169494628906,standard_grid_matched_count,659,0.9003979602366452
10,0,22,8,110.70319366455078,44.872169494628906,random_matched_count,659,0.8580508994726467
11,0,22,8,53.41288757324219,24.513792037963867,predictive,659,0.9134900003012292
11,0,22,8,53.41288757324219,24.513792037963867,standard_grid,719,0.9537581675182457
11,0,22,8,53.41288757324219,24.513792037963867,retrospective,497,0.9207901456322704
11,0,22,8,53.41288757324219,24.513792037963867,band,0,nan
11,0,22,8,53.41288757324219,24.513792037963867,standard_grid_matched_count,659,0.9559443734559281
11,0,22,8,53.41288757324219,24.513792037963867,random_matched_count,659,0.9529791548530488
12,0,22,8,99.32254791259766,41.57624053955078,predictive,659,0.7649149811177692
12,0,22,8,99.32254791259766,41.57624053955078,standard_grid,719,0.8821331675027528
12,0,22,8,99.32254791259766,41.57624053955078,retrospective,497,0.767080885008808
12,0,22,8,99.32254791259766,41.57624053955078,band,0,nan
12,0,22,8,99.32254791259766,41.57624053955078,standard_grid_matched_count,659,0.8881178241380918
12,0,22,8,99.32254791259766,41.57624053955078,random_matched_count,659,0.8520536471941018
13,0,22,8,102.2686996459961,42.47015380859375,predictive,659,0.6037933929817962
13,0,22,8,102.2686996459961,42.47015380859375,standard_grid,719,0.8366846197984961
13,0,22,8,102.2686996459961,42.47015380859375,retrospective,497,0.5629494454027706
13,0,22,8,102.2686996459961,42.47015380859375,band,0,nan
13,0,22,8,102.2686996459961,42.47015380859375,standard_grid_matched_count,659,0.8501736329726346
13,0,22,8,102.2686996459961,42.47015380859375,random_matched_count,659,0.8172741416552384
14,0,22,8,145.4907684326172,52.0906982421875,predictive,659,0.7856957451784673
14,0,22,8,145.4907684326172,52.0906982421875,standard_grid,719,0.8815311934376332
14,0,22,8,145.4907684326172,52.0906982421875,retrospective,497,0.7969315169036629
14,0,22,8,145.4907684326172,52.0906982421875,band,0,nan
14,0,22,8,145.4907684326172,52.0906982421875,standard_grid_matched_count,659,0.8862481850066734
14,0,22,8,145.4907684326172,52.0906982421875,random_matched_count,659,0.8603614750959337
15,0,22,8,38.67183303833008,18.060325622558594,predictive,659,0.9413346283806703
15,0,22,8,38.67183303833008,18.060325622558594,standard_grid,719,0.9733158940793031
15,0,22,8,38.67183303833008,18.060325622558594,retrospective,497,0.9409957818172194
15,0,22,8,38.67183303833008,18.060325622558594,band,0,nan
15,0,22,8,38.67183303833008,18.060325622558594,standard_grid_matched_count,659,0.9743478019656672
15,0,22,8,38.67183303833008,18.060325622558594,random_matched_count,659,0.9655141722606162
16,0,22,8,89.99674224853516,38.568363189697266,predictive,659,0.8463414499949552
16,0,22,8,89.99674224853516,38.568363189697266,standard_grid,719,0.9263654276372711
16,0,22,8,89.99674224853516,38.568363189697266,retrospective,497,0.859291435284592
16,0,22,8,89.99674224853516,38.568363189697266,band,0,nan
16,0,22,8,89.99674224853516,38.568363189697266,standard_grid_matched_count,659,0.9307398149614745
16,0,22,8,89.99674224853516,38.568363189697266,random_matched_count,659,0.9114416608343063
17,0,22,8,119.29169464111328,47.068275451660156,predictive,659,0.638273577652727
17,0,22,8,119.29169464111328,47.068275451660156,standard_grid,719,0.8155265965011784
17,0,22,8,119.29169464111328,47.068275451660156,retrospective,497,0.6298207549401633
17,0,22,8,119.29169464111328,47.068275451660156,band,0,nan
17,0,22,8,119.29169464111328,47.068275451660156,standard_grid_matched_count,659,0.8225695350315366
17,0,22,8,119.29169464111328,47.068275451660156,random_matched_count,659,0.7628390704423623
18,0,22,8,51.267208099365234,23.5971622467041,predictive,659,0.8696566526421239
18,0,22,8,51.267208099365234,23.5971622467041,standard_grid,719,0.9197244968405869
18,0,22,8,51.267208099365234,23.5971622467041,retrospective,497,0.8412068834104495
18,0,22,8,51.267208099365234,23.5971622467041,band,0,nan
18,0,22,8,51.267208099365234,23.5971622467041,standard_grid_matched_count,659,0.9218469643994817
18,0,22,8,51.267208099365234,23.5971622467041,random_matched_count,659,0.8939558593547536
19,0,22,8,76.56800842285156,33.7941780090332,predictive,659,0.795507910898226
19,0,22,8,76.56800842285156,33.7941780090332,standard_grid,719,0.9055778634245182
19,0,22,8,76.56800842285156,33.7941780090332,retrospective,497,0.7515132111810297
19,0,22,8,76.56800842285156,33.7941780090332,band,0,nan
