crossing_step,n_pairs,mean_standard_minus_predictive_corr,ci95_low,ci95_high,fraction_standard_gt_predictive,mean_standard_grid_corr,mean_predictive_corr,mean_band_corr,step_output_dir
8,512,-0.07491808555955864,-0.08128802026498602,-0.06861938184659572,0.095703125,0.8721771115005377,0.9470951970600965,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 6/spatial_shift/matched_direction_step_sweep/crossing_step_008
10,512,-0.09067485027965248,-0.09831821077671507,-0.08318381007274228,0.1015625,0.844976960437984,0.9356518107176364,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 6/spatial_shift/matched_direction_step_sweep/crossing_step_010
12,512,-0.12067970427188113,-0.13034663658359602,-0.11079397939045671,0.09375,0.7946167565569913,0.9152964608288723,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 6/spatial_shift/matched_direction_step_sweep/crossing_step_012
14,512,-0.18107789835037386,-0.19438236573791068,-0.16723910861772137,0.0859375,0.6953286295431793,0.8764065278935533,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 6/spatial_shift/matched_direction_step_sweep/crossing_step_014
15,512,-0.22599534024155016,-0.24139609245834437,-0.2098027084669969,0.07421875,0.6169513354515004,0.8429466756930506,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 6/spatial_shift/matched_direction_step_sweep/crossing_step_015
16,512,-0.23673225124282368,-0.25273268032423285,-0.21996161425035873,0.07421875,0.5977539079629447,0.8344861592057684,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 6/spatial_shift/matched_direction_step_sweep/crossing_step_016
18,512,-0.1744217318084431,-0.18711054915090206,-0.16149807067166821,0.07421875,0.7064992943610819,0.8809210261695251,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 6/spatial_shift/matched_direction_step_sweep/crossing_step_018
20,512,-0.13015289020772183,-0.14013022238074122,-0.12011684947134751,0.083984375,0.7825358858770559,0.9126887760847777,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 6/spatial_shift/matched_direction_step_sweep/crossing_step_020
22,512,-0.09999612408029818,-0.10787055362224487,-0.09226059526998336,0.083984375,0.8338751107432316,0.9338712348235298,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 6/spatial_shift/matched_direction_step_sweep/crossing_step_022
