Ng_eval,Ng_total,checkpoint,cm_per_step,epoch,grid_count,grid_fraction,grid_mean,grid_median,gridness_threshold,mean_best_neg_gridness_all,mean_best_neg_shift_cm,mean_best_pos_gridness_all,mean_best_pos_shift_cm,mean_zero_gridness_all,min_shift_cm,predictive_count,predictive_fraction,predictive_grid_count,predictive_mean,predictive_median,retrospective_count,retrospective_fraction,retrospective_grid_count,retrospective_mean,retrospective_median
4096,4096,Seed 0/epoch_0.pth,2.0093608647584915,0,0,0.0,nan,nan,0.3,0.1830436165247416,-9.808388947749336,0.15828567850655334,15.115338614486973,0.11504486915598047,5.0,322,0.07861328125,0,0.3331683419557614,0.3300448908061441,399,0.097412109375,0,0.33829677668931096,0.33051060220526807
4096,4096,Seed 0/epoch_10.pth,2.0093608647584915,10,2862,0.69873046875,0.5284645555960561,0.5583668949925293,0.3,0.31541208808361043,-7.796575249903981,0.6792631339274332,12.091485985001782,0.40965561176276466,5.0,3000,0.732421875,2839,0.8663090235976021,0.9307379968500062,2077,0.507080078125,1965,0.4675564833487724,0.4809047032812651
4096,4096,Seed 0/epoch_20.pth,2.0093608647584915,20,1264,0.30859375,0.40785515387858795,0.3983479603908264,0.3,0.22569379373673426,-10.974956363861565,0.401343429796082,12.39710898762496,0.2221690567840131,5.0,2291,0.559326171875,1249,0.6086146773274872,0.580570294930783,1325,0.323486328125,820,0.3929527384770286,0.3850795861286825
4096,4096,Seed 0/epoch_30.pth,2.0093608647584915,30,1746,0.42626953125,0.5445034078414579,0.48869095008964847,0.3,0.24773337431497272,-12.024768925039098,0.2964790970331668,9.908464537693362,0.26152278530489975,5.0,1854,0.45263671875,1649,0.5923354145853569,0.5281146612923422,1641,0.400634765625,1571,0.5596065928335381,0.5054715781706449
4096,4096,Seed 0/epoch_40.pth,2.0093608647584915,40,1642,0.40087890625,0.539670272450739,0.4760897635093624,0.3,0.22712996533585345,-12.119448282192025,0.2769601787636148,9.912879637249716,0.24110617531488987,5.0,1780,0.4345703125,1579,0.5848138862427203,0.5178758402248795,1538,0.37548828125,1443,0.5481112591556573,0.47696530723995345
4096,4096,Seed 0/epoch_50.pth,2.0093608647584915,50,1686,0.41162109375,0.5470071735725979,0.4876365616792582,0.3,0.23493344020839177,-12.011523626370035,0.2890363629423753,9.822615379653143,0.25360937690355756,5.0,1849,0.451416015625,1633,0.5871021663665635,0.5213712897261855,1570,0.38330078125,1482,0.5505032975727925,0.48091339667188504
