pair_id,batch,crossing_step,future_horizon,angle_sep_deg,future_position_sep_cm,signal,n_units,correlation
0,0,16,8,92.81216430664062,54.31838607788086,predictive,67,0.7262726729826888
0,0,16,8,92.81216430664062,54.31838607788086,standard_grid,88,0.7172289818434974
0,0,16,8,92.81216430664062,54.31838607788086,retrospective,41,0.7575588749633576
0,0,16,8,92.81216430664062,54.31838607788086,band,0,nan
0,0,16,8,92.81216430664062,54.31838607788086,standard_grid_matched_count,67,0.6067672817587926
0,0,16,8,92.81216430664062,54.31838607788086,random_matched_count,67,0.6649425084873217
1,0,16,8,40.67227554321289,26.064533233642578,predictive,67,0.8868619469857578
1,0,16,8,40.67227554321289,26.064533233642578,standard_grid,88,0.9386979620795142
1,0,16,8,40.67227554321289,26.064533233642578,retrospective,41,0.9374180102008923
1,0,16,8,40.67227554321289,26.064533233642578,band,0,nan
1,0,16,8,40.67227554321289,26.064533233642578,standard_grid_matched_count,67,0.9277649820125602
1,0,16,8,40.67227554321289,26.064533233642578,random_matched_count,67,0.9189578448977391
2,0,16,8,147.8331298828125,72.06444549560547,predictive,67,0.2203412230445761
2,0,16,8,147.8331298828125,72.06444549560547,standard_grid,88,0.3992598053795013
2,0,16,8,147.8331298828125,72.06444549560547,retrospective,41,-0.03360061933919971
2,0,16,8,147.8331298828125,72.06444549560547,band,0,nan
2,0,16,8,147.8331298828125,72.06444549560547,standard_grid_matched_count,67,0.2754092632731145
2,0,16,8,147.8331298828125,72.06444549560547,random_matched_count,67,0.3038529449580115
3,0,16,8,98.56747436523438,56.846195220947266,predictive,67,0.5711958355442524
3,0,16,8,98.56747436523438,56.846195220947266,standard_grid,88,0.9209540488643859
3,0,16,8,98.56747436523438,56.846195220947266,retrospective,41,0.678990235050828
3,0,16,8,98.56747436523438,56.846195220947266,band,0,nan
3,0,16,8,98.56747436523438,56.846195220947266,standard_grid_matched_count,67,0.9157352771942661
3,0,16,8,98.56747436523438,56.846195220947266,random_matched_count,67,0.717782438747949
4,0,16,8,30.769065856933594,19.897188186645508,predictive,67,0.8369348590450866
4,0,16,8,30.769065856933594,19.897188186645508,standard_grid,88,0.9582314543384377
4,0,16,8,30.769065856933594,19.897188186645508,retrospective,41,0.8248149697275221
4,0,16,8,30.769065856933594,19.897188186645508,band,0,nan
4,0,16,8,30.769065856933594,19.897188186645508,standard_grid_matched_count,67,0.9604557550349903
4,0,16,8,30.769065856933594,19.897188186645508,random_matched_count,67,0.9059107828279107
5,0,16,8,122.71790313720703,65.82299041748047,predictive,67,0.4859619771856536
5,0,16,8,122.71790313720703,65.82299041748047,standard_grid,88,0.5472490390303038
5,0,16,8,122.71790313720703,65.82299041748047,retrospective,41,0.12887237634495308
5,0,16,8,122.71790313720703,65.82299041748047,band,0,nan
5,0,16,8,122.71790313720703,65.82299041748047,standard_grid_matched_count,67,0.4369465658131744
5,0,16,8,122.71790313720703,65.82299041748047,random_matched_count,67,0.44950382661167676
6,0,16,8,147.3918914794922,71.98390197753906,predictive,67,0.6759320169929218
6,0,16,8,147.3918914794922,71.98390197753906,standard_grid,88,0.49344613519687774
6,0,16,8,147.3918914794922,71.98390197753906,retrospective,41,0.15848309717714
6,0,16,8,147.3918914794922,71.98390197753906,band,0,nan
6,0,16,8,147.3918914794922,71.98390197753906,standard_grid_matched_count,67,0.3276698588932698
6,0,16,8,147.3918914794922,71.98390197753906,random_matched_count,67,0.3568089813850351
7,0,16,8,100.7844009399414,57.78199005126953,predictive,67,0.8115370653153381
