pair_id,batch,crossing_step,future_horizon,angle_sep_deg,future_position_sep_cm,signal,n_units,correlation
0,0,16,8,92.81216430664062,54.31838607788086,predictive,86,0.42323565656616
0,0,16,8,92.81216430664062,54.31838607788086,standard_grid,90,0.2988862249969862
0,0,16,8,92.81216430664062,54.31838607788086,retrospective,104,0.6782777525718957
0,0,16,8,92.81216430664062,54.31838607788086,band,0,nan
0,0,16,8,92.81216430664062,54.31838607788086,standard_grid_matched_count,86,0.3049880577995046
0,0,16,8,92.81216430664062,54.31838607788086,random_matched_count,86,0.6960962761403007
1,0,16,8,40.67227554321289,26.064533233642578,predictive,86,0.842974732426874
1,0,16,8,40.67227554321289,26.064533233642578,standard_grid,90,0.8049583950088357
1,0,16,8,40.67227554321289,26.064533233642578,retrospective,104,0.9059496222580528
1,0,16,8,40.67227554321289,26.064533233642578,band,0,nan
1,0,16,8,40.67227554321289,26.064533233642578,standard_grid_matched_count,86,0.8034041976460998
1,0,16,8,40.67227554321289,26.064533233642578,random_matched_count,86,0.8593953269042626
2,0,16,8,147.8331298828125,72.06444549560547,predictive,86,0.12975475745415838
2,0,16,8,147.8331298828125,72.06444549560547,standard_grid,90,0.34834357391751036
2,0,16,8,147.8331298828125,72.06444549560547,retrospective,104,0.66144265221237
2,0,16,8,147.8331298828125,72.06444549560547,band,0,nan
2,0,16,8,147.8331298828125,72.06444549560547,standard_grid_matched_count,86,0.34553414632623186
2,0,16,8,147.8331298828125,72.06444549560547,random_matched_count,86,0.5074784880559589
3,0,16,8,98.56747436523438,56.846195220947266,predictive,86,0.5400344610859868
3,0,16,8,98.56747436523438,56.846195220947266,standard_grid,90,0.48478794216804627
3,0,16,8,98.56747436523438,56.846195220947266,retrospective,104,0.8309565388244254
3,0,16,8,98.56747436523438,56.846195220947266,band,0,nan
3,0,16,8,98.56747436523438,56.846195220947266,standard_grid_matched_count,86,0.4945347515895731
3,0,16,8,98.56747436523438,56.846195220947266,random_matched_count,86,0.6739440951090606
4,0,16,8,30.769065856933594,19.897188186645508,predictive,86,0.8744811368824397
