signal,n_pairs,mean_correlation,sem_correlation,ci95_low,ci95_high
band,0,nan,nan,nan,nan
predictive,17,0.8935109613997556,0.013884568316581485,0.8662991958737414,0.9193931677995815
random_matched_count,17,0.9363060660522403,0.009208290197659844,0.9177396208908314,0.9527928333602271
retrospective,17,0.915764419451777,0.013931398871661792,0.888546689070736,0.9415862346118736
standard_grid,17,0.9453216663339051,0.010097286709875773,0.9249983457720313,0.9632485735928072
standard_grid_matched_count,17,0.9098838972505083,0.015837757576099676,0.8770973505038058,0.9381395470418479
