signal,n_pairs,mean_correlation,sem_correlation,ci95_low,ci95_high
band,0,nan,nan,nan,nan
predictive,17,0.904001310855282,0.013929552177905341,0.8764217147826544,0.9304175834178443
random_matched_count,17,0.9325062041958064,0.008609836115470847,0.915457179965997,0.9475413102422984
retrospective,17,0.8476692745417941,0.03180649718580209,0.7872332077841685,0.9014327878902972
standard_grid,17,0.9556583853864188,0.007425433924591119,0.9398258443032863,0.9685567650718355
standard_grid_matched_count,17,0.9587545301613455,0.0069211483893290415,0.9436603248961931,0.9701144892117064
