bin,movement_distance_low,movement_distance_high,movement_distance_mid,n_pairs,median_standard_grid_corr,q25_standard_grid_corr,q75_standard_grid_corr,median_predictive_corr,q25_predictive_corr,q75_predictive_corr,median_standard_minus_predictive_corr
0,0.0158427394926548,0.01643650308251381,0.016139621287584303,1,0.9585772540861192,0.9585772540861192,0.9585772540861192,0.8911408424404409,0.8911408424404409,0.8911408424404409,0.06743641164567826
1,0.01643650308251381,0.01698295585811138,0.016709729470312594,1,0.989683174198908,0.989683174198908,0.989683174198908,0.9908298437782741,0.9908298437782741,0.9908298437782741,-0.0011466695793661552
2,0.01698295585811138,0.01847742535173893,0.017730190604925155,1,0.9744702193081245,0.9744702193081245,0.9744702193081245,0.9424257559077766,0.9424257559077766,0.9424257559077766,0.032044463400347944
3,0.01847742535173893,0.020367733389139175,0.01942257937043905,1,0.9366632072383325,0.9366632072383325,0.9366632072383325,0.8428013545765339,0.8428013545765339,0.8428013545765339,0.09386185266179858
5,0.02055419608950615,0.021730484813451766,0.021142340451478957,1,0.9311427670238052,0.9311427670238052,0.9311427670238052,0.8462140102490535,0.8462140102490535,0.8462140102490535,0.08492875677475165
6,0.021730484813451766,0.022678568959236145,0.022204526886343955,1,0.9838701362339831,0.9838701362339831,0.9838701362339831,0.9553314729029135,0.9553314729029135,0.9553314729029135,0.02853866333106958
7,0.022678568959236145,0.02424425855278969,0.02346141375601292,1,0.9676383570109439,0.9676383570109439,0.9676383570109439,0.937433741019431,0.937433741019431,0.937433741019431,0.030204615991512918
8,0.02424425855278969,0.026208655908703804,0.02522645723074675,1,0.9821653620030023,0.9821653620030023,0.9821653620030023,0.9563164759847493,0.9563164759847493,0.9563164759847493,0.02584888601825297
10,0.027288155630230904,0.03047909177839756,0.028883623704314233,1,0.9642006292057957,0.9642006292057957,0.9642006292057957,0.9415393918482831,0.9415393918482831,0.9415393918482831,0.022661237357512687
11,0.03047909177839756,0.03138658180832863,0.030932836793363096,1,0.9616006383411145,0.9616006383411145,0.9616006383411145,0.8614385772792073,0.8614385772792073,0.8614385772792073,0.10016206106190728
12,0.03138658180832863,0.03229186609387398,0.03183922395110131,1,0.9604067584382066,0.9604067584382066,0.9604067584382066,0.9465107227390265,0.9465107227390265,0.9465107227390265,0.013896035699180076
13,0.03229186609387398,0.033879005908966066,0.03308543600142003,1,0.9697111156377589,0.9697111156377589,0.9697111156377589,0.8053164158880961,0.8053164158880961,0.8053164158880961,0.1643946997496628
15,0.035234883427619934,0.03605720102787018,0.03564604222774506,1,0.9270076977882191,0.9270076977882191,0.9270076977882191,0.9242217028831299,0.9242217028831299,0.9242217028831299,0.0027859949050892396
16,0.03605720102787018,0.038017412275075914,0.03703730665147305,1,0.9298038248106341,0.9298038248106341,0.9298038248106341,0.9048804715049361,0.9048804715049361,0.9048804715049361,0.02492335330569795
17,0.038017412275075914,0.04144677445292473,0.039732093364000326,1,0.9686439760924023,0.9686439760924023,0.9686439760924023,0.9419672291662412,0.9419672291662412,0.9419672291662412,0.026676746926161066
18,0.04144677445292473,0.05266399830579755,0.047055386379361144,1,0.9768154830139004,0.9768154830139004,0.9768154830139004,0.8906574930002671,0.8906574930002671,0.8906574930002671,0.08615799001363333
19,0.05266399830579755,0.08397524803876877,0.06831962317228316,1,0.8637919511378707,0.8637919511378707,0.8637919511378707,0.7889967833714335,0.7889967833714335,0.7889967833714335,0.07479516776643713
