signal,n_pairs,mean_correlation,sem_correlation,ci95_low,ci95_high
band,0,nan,nan,nan,nan
predictive,512,0.561782871561641,0.0114361968378715,0.5401041268782982,0.5846940896093001
random_matched_count,512,0.5894957849933884,0.008247313999280765,0.5736460762255436,0.6055115196926526
retrospective,512,0.5683135158949895,0.009419846012259911,0.5509519256036939,0.5856185544445631
standard_grid,512,0.6815614889859976,0.007511717074810551,0.6674339242205911,0.6950461375593111
standard_grid_matched_count,512,0.6903666535574198,0.007426316437354412,0.6760043090897345,0.7050960656908747
