bin,movement_distance_low,movement_distance_high,movement_distance_mid,n_pairs,median_standard_grid_corr,q25_standard_grid_corr,q75_standard_grid_corr,median_predictive_corr,q25_predictive_corr,q75_predictive_corr,median_standard_minus_predictive_corr
0,0.0158427394926548,0.01643650308251381,0.016139621287584303,1,0.957508221308445,0.957508221308445,0.957508221308445,0.8854526676049322,0.8854526676049322,0.8854526676049322,0.0720555537035128
1,0.01643650308251381,0.01698295585811138,0.016709729470312594,1,0.9909589105810144,0.9909589105810144,0.9909589105810144,0.9755563926456724,0.9755563926456724,0.9755563926456724,0.015402517935341975
2,0.01698295585811138,0.01847742535173893,0.017730190604925155,1,0.9733331806071918,0.9733331806071918,0.9733331806071918,0.9561032777173124,0.9561032777173124,0.9561032777173124,0.017229902889879356
3,0.01847742535173893,0.020367733389139175,0.01942257937043905,1,0.9085203678200746,0.9085203678200746,0.9085203678200746,0.8802994776301201,0.8802994776301201,0.8802994776301201,0.02822089018995455
5,0.02055419608950615,0.021730484813451766,0.021142340451478957,1,0.9427172072867174,0.9427172072867174,0.9427172072867174,0.9309309893427756,0.9309309893427756,0.9309309893427756,0.011786217943941746
6,0.021730484813451766,0.022678568959236145,0.022204526886343955,1,0.9636409123917368,0.9636409123917368,0.9636409123917368,0.9387628797384733,0.9387628797384733,0.9387628797384733,0.024878032653263493
7,0.022678568959236145,0.02424425855278969,0.02346141375601292,1,0.9779711986884212,0.9779711986884212,0.9779711986884212,0.9585207739382934,0.9585207739382934,0.9585207739382934,0.019450424750127815
8,0.02424425855278969,0.026208655908703804,0.02522645723074675,1,0.9724840653735165,0.9724840653735165,0.9724840653735165,0.9407328990160243,0.9407328990160243,0.9407328990160243,0.0317511663574922
10,0.027288155630230904,0.03047909177839756,0.028883623704314233,1,0.9614705742779136,0.9614705742779136,0.9614705742779136,0.8692664377407362,0.8692664377407362,0.8692664377407362,0.0922041365371774
11,0.03047909177839756,0.03138658180832863,0.030932836793363096,1,0.934019025076437,0.934019025076437,0.934019025076437,0.8693526797444447,0.8693526797444447,0.8693526797444447,0.06466634533199223
12,0.03138658180832863,0.03229186609387398,0.03183922395110131,1,0.9704838005991292,0.9704838005991292,0.9704838005991292,0.9142265006489397,0.9142265006489397,0.9142265006489397,0.056257299950189465
13,0.03229186609387398,0.033879005908966066,0.03308543600142003,1,0.9395627402976955,0.9395627402976955,0.9395627402976955,0.8704057445878236,0.8704057445878236,0.8704057445878236,0.06915699570987188
15,0.035234883427619934,0.03605720102787018,0.03564604222774506,1,0.9724077855585036,0.9724077855585036,0.9724077855585036,0.8612442132996665,0.8612442132996665,0.8612442132996665,0.1111635722588371
16,0.03605720102787018,0.038017412275075914,0.03703730665147305,1,0.9435534946046097,0.9435534946046097,0.9435534946046097,0.8882708247308233,0.8882708247308233,0.8882708247308233,0.05528266987378638
17,0.038017412275075914,0.04144677445292473,0.039732093364000326,1,0.957784037516291,0.957784037516291,0.957784037516291,0.8864051803898642,0.8864051803898642,0.8864051803898642,0.07137885712642689
18,0.04144677445292473,0.05266399830579755,0.047055386379361144,1,0.9503337423755623,0.9503337423755623,0.9503337423755623,0.9089568756813828,0.9089568756813828,0.9089568756813828,0.041376866694179504
19,0.05266399830579755,0.08397524803876877,0.06831962317228316,1,0.8504748303593683,0.8504748303593683,0.8504748303593683,0.6984394578900199,0.6984394578900199,0.6984394578900199,0.1520353724693484
