signal,n_pairs,mean_correlation,sem_correlation,ci95_low,ci95_high
band,0,nan,nan,nan,nan
predictive,17,0.9016287716768536,0.018946595851417142,0.8625151539204238,0.9312255890473738
random_matched_count,17,0.9501101661125669,0.008279112227880536,0.9329801557560871,0.9631458326130413
retrospective,17,0.9534242846682983,0.007733786090516502,0.9366310823837437,0.9662548291235401
standard_grid,17,0.9363052383675567,0.012226342454872264,0.9104964388902866,0.9564286260097892
standard_grid_matched_count,17,0.9363052383675567,0.012226342454872264,0.9106448272990434,0.9562800264816623
