bin,movement_distance_low,movement_distance_high,movement_distance_mid,n_pairs,median_standard_grid_corr,q25_standard_grid_corr,q75_standard_grid_corr,median_predictive_corr,q25_predictive_corr,q75_predictive_corr,median_standard_minus_predictive_corr
0,0.0158427394926548,0.01643650308251381,0.016139621287584303,1,0.9486064979499691,0.9486064979499691,0.9486064979499691,0.921211794833918,0.921211794833918,0.921211794833918,0.027394703116051078
1,0.01643650308251381,0.01698295585811138,0.016709729470312594,1,0.9887719187159656,0.9887719187159656,0.9887719187159656,0.978550911864788,0.978550911864788,0.978550911864788,0.01022100685117755
2,0.01698295585811138,0.01847742535173893,0.017730190604925155,1,0.9743093226947966,0.9743093226947966,0.9743093226947966,0.953639308149463,0.953639308149463,0.953639308149463,0.02067001454533368
3,0.01847742535173893,0.020367733389139175,0.01942257937043905,1,0.9549190118260897,0.9549190118260897,0.9549190118260897,0.93086481097865,0.93086481097865,0.93086481097865,0.0240542008474397
5,0.02055419608950615,0.021730484813451766,0.021142340451478957,1,0.9324618819784353,0.9324618819784353,0.9324618819784353,0.9403990023978497,0.9403990023978497,0.9403990023978497,-0.007937120419414412
6,0.021730484813451766,0.022678568959236145,0.022204526886343955,1,0.9718238578102234,0.9718238578102234,0.9718238578102234,0.9539877744689027,0.9539877744689027,0.9539877744689027,0.017836083341320697
7,0.022678568959236145,0.02424425855278969,0.02346141375601292,1,0.9639822512629401,0.9639822512629401,0.9639822512629401,0.9366243036477362,0.9366243036477362,0.9366243036477362,0.027357947615203937
8,0.02424425855278969,0.026208655908703804,0.02522645723074675,1,0.9558041858893719,0.9558041858893719,0.9558041858893719,0.9290625711041909,0.9290625711041909,0.9290625711041909,0.026741614785181
10,0.027288155630230904,0.03047909177839756,0.028883623704314233,1,0.9662395180202816,0.9662395180202816,0.9662395180202816,0.915807285390023,0.915807285390023,0.915807285390023,0.050432232630258644
11,0.03047909177839756,0.03138658180832863,0.030932836793363096,1,0.8988861196315256,0.8988861196315256,0.8988861196315256,0.8618533986078275,0.8618533986078275,0.8618533986078275,0.037032721023698145
12,0.03138658180832863,0.03229186609387398,0.03183922395110131,1,0.9618887784017162,0.9618887784017162,0.9618887784017162,0.9498940092461788,0.9498940092461788,0.9498940092461788,0.011994769155537321
13,0.03229186609387398,0.033879005908966066,0.03308543600142003,1,0.9062827759630799,0.9062827759630799,0.9062827759630799,0.8581795986729535,0.8581795986729535,0.8581795986729535,0.048103177290126475
15,0.035234883427619934,0.03605720102787018,0.03564604222774506,1,0.9467615456794902,0.9467615456794902,0.9467615456794902,0.8988808963341672,0.8988808963341672,0.8988808963341672,0.04788064934532299
16,0.03605720102787018,0.038017412275075914,0.03703730665147305,1,0.9082694805643428,0.9082694805643428,0.9082694805643428,0.8623604252181218,0.8623604252181218,0.8623604252181218,0.04590905534622092
17,0.038017412275075914,0.04144677445292473,0.039732093364000326,1,0.924116058495873,0.924116058495873,0.924116058495873,0.8914865280580674,0.8914865280580674,0.8914865280580674,0.03262953043780559
18,0.04144677445292473,0.05266399830579755,0.047055386379361144,1,0.9466929506374269,0.9466929506374269,0.9466929506374269,0.9147946637054151,0.9147946637054151,0.9147946637054151,0.0318982869320118
19,0.05266399830579755,0.08397524803876877,0.06831962317228316,1,0.7673728967269388,0.7673728967269388,0.7673728967269388,0.6300918358282572,0.6300918358282572,0.6300918358282572,0.13728106089868153
