pair_id,batch,crossing_step,future_horizon,angle_sep_deg,future_position_sep_cm,signal,n_units,correlation
0,0,16,8,92.81216430664062,54.31838607788086,predictive,621,0.5033031822694916
0,0,16,8,92.81216430664062,54.31838607788086,standard_grid,698,0.6740947003117976
0,0,16,8,92.81216430664062,54.31838607788086,retrospective,588,0.6491840711602335
0,0,16,8,92.81216430664062,54.31838607788086,band,0,nan
0,0,16,8,92.81216430664062,54.31838607788086,standard_grid_matched_count,621,0.669278036983382
0,0,16,8,92.81216430664062,54.31838607788086,random_matched_count,621,0.6709368703900369
1,0,16,8,40.67227554321289,26.064533233642578,predictive,621,0.8953730616742173
1,0,16,8,40.67227554321289,26.064533233642578,standard_grid,698,0.968176397662843
1,0,16,8,40.67227554321289,26.064533233642578,retrospective,588,0.9544844227073019
1,0,16,8,40.67227554321289,26.064533233642578,band,0,nan
1,0,16,8,40.67227554321289,26.064533233642578,standard_grid_matched_count,621,0.9684539590451879
1,0,16,8,40.67227554321289,26.064533233642578,random_matched_count,621,0.9635194555352088
2,0,16,8,147.8331298828125,72.06444549560547,predictive,621,0.26974954642255894
2,0,16,8,147.8331298828125,72.06444549560547,standard_grid,698,0.5896717458353504
2,0,16,8,147.8331298828125,72.06444549560547,retrospective,588,0.22305978811088323
2,0,16,8,147.8331298828125,72.06444549560547,band,0,nan
2,0,16,8,147.8331298828125,72.06444549560547,standard_grid_matched_count,621,0.596684476573746
2,0,16,8,147.8331298828125,72.06444549560547,random_matched_count,621,0.4716870292701409
3,0,16,8,98.56747436523438,56.846195220947266,predictive,621,0.5336684104994667
3,0,16,8,98.56747436523438,56.846195220947266,standard_grid,698,0.71839318839521
3,0,16,8,98.56747436523438,56.846195220947266,retrospective,588,0.7524315859938921
3,0,16,8,98.56747436523438,56.846195220947266,band,0,nan
3,0,16,8,98.56747436523438,56.846195220947266,standard_grid_matched_count,621,0.7181777849763115
3,0,16,8,98.56747436523438,56.846195220947266,random_matched_count,621,0.7432283208150325
4,0,16,8,30.769065856933594,19.897188186645508,predictive,621,0.861827375680381
4,0,16,8,30.769065856933594,19.897188186645508,standard_grid,698,0.9425711027680596
4,0,16,8,30.769065856933594,19.897188186645508,retrospective,588,0.8793814192091138
4,0,16,8,30.769065856933594,19.897188186645508,band,0,nan
4,0,16,8,30.769065856933594,19.897188186645508,standard_grid_matched_count,621,0.9437784315678222
4,0,16,8,30.769065856933594,19.897188186645508,random_matched_count,621,0.9240348810165834
5,0,16,8,122.71790313720703,65.82299041748047,predictive,621,0.2328125698819637
5,0,16,8,122.71790313720703,65.82299041748047,standard_grid,698,0.6167863987627221
5,0,16,8,122.71790313720703,65.82299041748047,retrospective,588,0.23188297587888532
5,0,16,8,122.71790313720703,65.82299041748047,band,0,nan
5,0,16,8,122.71790313720703,65.82299041748047,standard_grid_matched_count,621,0.6133580481078713
5,0,16,8,122.71790313720703,65.82299041748047,random_matched_count,621,0.5250524118175693
6,0,16,8,147.3918914794922,71.98390197753906,predictive,621,0.16840880743671205
6,0,16,8,147.3918914794922,71.98390197753906,standard_grid,698,0.5073703590408193
6,0,16,8,147.3918914794922,71.98390197753906,retrospective,588,0.22379216121483925
6,0,16,8,147.3918914794922,71.98390197753906,band,0,nan
6,0,16,8,147.3918914794922,71.98390197753906,standard_grid_matched_count,621,0.4926380911367542
6,0,16,8,147.3918914794922,71.98390197753906,random_matched_count,621,0.441054303413628
7,0,16,8,100.7844009399414,57.78199005126953,predictive,621,0.4850245103097776
7,0,16,8,100.7844009399414,57.78199005126953,standard_grid,698,0.7315699712193072
7,0,16,8,100.7844009399414,57.78199005126953,retrospective,588,0.5882149187863204
