signal,n_pairs,mean_correlation,sem_correlation,ci95_low,ci95_high
band,0,nan,nan,nan,nan
predictive,17,0.8630390977641417,0.02042386089749777,0.8226877013521929,0.8991946429979699
random_matched_count,17,0.9323635496971785,0.010240478941816896,0.9110784827560873,0.9513161236362622
retrospective,17,0.9583330433375584,0.006806496034356303,0.9454652327756742,0.9706663010608013
standard_grid,17,0.9138224581132799,0.019378637148173207,0.8726277519408308,0.9460016169357237
standard_grid_matched_count,17,0.9221249809816002,0.017071091109614855,0.8856400314334837,0.950799996838644
