signal,n_pairs,mean_correlation,sem_correlation,ci95_low,ci95_high
band,0,nan,nan,nan,nan
predictive,512,0.609566166179331,0.008993321435979477,0.5926253922736568,0.6282497734560838
random_matched_count,512,0.7229972750487003,0.005845930286029504,0.7111130928886168,0.7346545997239633
retrospective,512,0.7064719688330199,0.007271071539297107,0.6919738233244744,0.7207702254420225
standard_grid,512,0.6563119155445611,0.007855466891046811,0.641019320317007,0.6714598404490556
standard_grid_matched_count,512,0.6622501509477913,0.007556595010596549,0.6471662845708803,0.6768602240204833
