signal,n_pairs,mean_correlation,sem_correlation,ci95_low,ci95_high
band,0,nan,nan,nan,nan
predictive,17,0.9035162930125595,0.015020821900822276,0.8702396131436654,0.929255804499708
random_matched_count,17,0.9492598861905274,0.00865717218336256,0.9311243352646205,0.9636182181882674
retrospective,17,0.9543543265244362,0.006986657278980585,0.9393631999782982,0.9658163334193286
standard_grid,17,0.9219946170759906,0.014449590732182297,0.8901408796693032,0.9461417223172353
standard_grid_matched_count,17,0.9211516081398109,0.014581898226413755,0.8911623062409719,0.9466876800625122
