Ng_eval,Ng_total,checkpoint,cm_per_step,epoch,grid_count,grid_fraction,grid_mean,grid_median,gridness_threshold,mean_best_neg_gridness_all,mean_best_neg_shift_cm,mean_best_pos_gridness_all,mean_best_pos_shift_cm,mean_zero_gridness_all,min_shift_cm,predictive_count,predictive_fraction,predictive_grid_count,predictive_mean,predictive_median,retrospective_count,retrospective_fraction,retrospective_grid_count,retrospective_mean,retrospective_median
256,4096,Seed 1/epoch_0.pth,1.9697528332471848,0,70,0.2734375,0.5638054202132691,0.5335671108113575,0.3,0.32164811733661813,-9.671794185123872,0.2860984521453185,9.41018638695823,0.22509153073418237,5.0,121,0.47265625,67,0.41082965337964006,0.37551076181857795,124,0.484375,63,0.4846637180115618,0.4877502734134094
256,4096,Seed 1/epoch_10.pth,1.9697528332471848,10,90,0.3515625,0.5431361700715013,0.5557247556849818,0.3,0.36534896266366357,-9.07163511874387,0.3343938769637045,9.648711144109257,0.2689798784009829,5.0,147,0.57421875,66,0.4451414747839154,0.4479642684292918,134,0.5234375,85,0.5593955971233665,0.5939915996693881
256,4096,Seed 1/epoch_20.pth,1.9697528332471848,20,66,0.2578125,0.39494305705637345,0.3791842082021474,0.3,0.15249203946416243,-12.295566513785161,0.21504195755023686,12.795699069101829,0.10258457949911487,5.0,97,0.37890625,61,0.4222690715558851,0.38442030161898133,85,0.33203125,59,0.4013994941058815,0.38084376668381653
256,4096,Seed 1/epoch_30.pth,1.9697528332471848,30,43,0.16796875,0.3544113896393295,0.3428256136469149,0.3,0.1008391973571358,-11.025999257981312,0.10685394565678366,10.902889705903362,0.05942946146934448,5.0,57,0.22265625,37,0.37920689889730175,0.3484444498084303,54,0.2109375,35,0.380379318779141,0.35993458841938586
256,4096,Seed 1/epoch_40.pth,1.9697528332471848,40,44,0.171875,0.35316216730790156,0.3442664130337615,0.3,0.09273252928914281,-10.710531030781567,0.10972040045289756,11.118331422039773,0.05811790330150034,5.0,59,0.23046875,39,0.3734935408601979,0.35483442517780817,50,0.1953125,39,0.3804815574446801,0.3619951580998889
256,4096,Seed 1/epoch_50.pth,1.9697528332471848,50,39,0.15234375,0.3441255993734337,0.3366677889365364,0.3,0.07927749251243765,-10.910584052908234,0.10578445407726059,11.056776646000799,0.048812939276814404,5.0,51,0.19921875,33,0.38829047262487265,0.3592822831620537,44,0.171875,32,0.3653461120445559,0.3521918788006012
