signal,n_pairs,mean_correlation,sem_correlation,ci95_low,ci95_high
band,0,nan,nan,nan,nan
predictive,512,0.5807674340675398,0.008726110835408592,0.5639040781641187,0.5980971987966832
random_matched_count,512,0.7609046187247371,0.005059151371277045,0.7514941340236111,0.7710439829216579
retrospective,512,0.7895265277572335,0.004945078256787197,0.7796470044440077,0.7999185656380648
standard_grid,512,0.68086964243932,0.006747762489812759,0.6678042095993019,0.694057484526574
standard_grid_matched_count,512,0.6657842355976098,0.007092494435130879,0.6512107791352515,0.6793844399047886
