crossing_step,n_pairs,mean_standard_minus_predictive_corr,ci95_low,ci95_high,fraction_standard_gt_predictive,mean_standard_grid_corr,mean_predictive_corr,mean_band_corr,step_output_dir
8,512,0.06739705890080597,0.06351725198897355,0.07131734210353524,1.0,0.9308540819240088,0.8634570230232028,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 9/spatial_shift_allunits/matched_direction_step_sweep/crossing_step_008
10,512,0.08150992492398498,0.07702108930974824,0.08610015441534494,1.0,0.91442946051983,0.8329195355958452,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 9/spatial_shift_allunits/matched_direction_step_sweep/crossing_step_010
12,512,0.1018350947814429,0.0964581298059834,0.10739916860078878,1.0,0.8817018739112072,0.7798667791297644,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 9/spatial_shift_allunits/matched_direction_step_sweep/crossing_step_012
14,512,0.1373315469416399,0.1304148345151135,0.14439706786839518,1.0,0.8225485508400159,0.685217003898376,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 9/spatial_shift_allunits/matched_direction_step_sweep/crossing_step_014
15,512,0.16513769294126526,0.15726809118401047,0.17311206614936545,1.0,0.7789582371023416,0.6138205441610762,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 9/spatial_shift_allunits/matched_direction_step_sweep/crossing_step_015
16,512,0.1719967488100449,0.1638492789645685,0.1801020960359782,1.0,0.7686780379365991,0.5966812891265542,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 9/spatial_shift_allunits/matched_direction_step_sweep/crossing_step_016
18,512,0.13224017837796082,0.12537786111320423,0.1391359530620569,1.0,0.829992138358374,0.6977519599804132,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 9/spatial_shift_allunits/matched_direction_step_sweep/crossing_step_018
20,512,0.10228992340212191,0.09677478717310194,0.10781145440447464,1.0,0.8746256494490086,0.7723357260468866,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 9/spatial_shift_allunits/matched_direction_step_sweep/crossing_step_020
22,512,0.08099739499891735,0.07652579190720664,0.08535548134385593,1.0,0.9059209317191073,0.82492353672019,nan,/home/ec2-user/predictive-grid-cell-analysis/analysis_outputs/Single agent path integration/Seed 9/spatial_shift_allunits/matched_direction_step_sweep/crossing_step_022
